Mode of Travel,Zone Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume)
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),4380
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),6009
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),8648
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),23430
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),2768
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),8441
All Vehicles - StL All Vehicles Volume,Destination,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),6884
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),380527
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),61602
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),117744
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),123640
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),393294
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),71639
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),113215
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),133577
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),335222
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),36704
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),125604
All Vehicles - StL All Vehicles Volume,Destination,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),98314
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),66653
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),11121
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),19800
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),22690
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),66115
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),12271
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),17606
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),23770
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),63443
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),7970
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),24178
All Vehicles - StL All Vehicles Volume,Destination,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),18843
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),68887
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),11274
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),21250
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),22485
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),68923
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),12715
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),19539
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),23614
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),62995
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),7561
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),23600
All Vehicles - StL All Vehicles Volume,Destination,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),18214
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3303733
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),592037
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),1014464
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),1035021
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3409757
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),706453
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),957970
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),1094278
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2921163
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),309440
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),1124602
All Vehicles - StL All Vehicles Volume,Destination,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),874341
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),55154
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),9385
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),17222
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),17518
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),56903
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),10713
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),16760
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),18786
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),48294
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),5915
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),17775
All Vehicles - StL All Vehicles Volume,Destination,45,EDGAR,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),14067
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),18014
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),3423
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),5153
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),5552
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),18698
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3900
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),5014
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),6033
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),15431
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),2197
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),5186
All Vehicles - StL All Vehicles Volume,Destination,47,EDWARDS,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),4256
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),125172
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),21958
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),40825
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),38097
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),125356
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),24639
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),37960
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),39766
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),115232
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),14864
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),45022
All Vehicles - StL All Vehicles Volume,Destination,49,EFFINGHAM,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),31948
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),53322
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),8627
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),15673
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),17370
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),53642
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),9786
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),14501
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),18394
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),49491
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),5684
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),17850
All Vehicles - StL All Vehicles Volume,Destination,5,BOND,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),14136
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),64144
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),10075
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),20035
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),20856
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),63500
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),11268
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),18273
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),21836
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),60757
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),6897
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),22939
All Vehicles - StL All Vehicles Volume,Destination,51,FAYETTE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),17261
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),59086
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),10288
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),17827
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),19229
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),61977
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),11836
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),17295
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),21298
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),49282
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),6198
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),18471
All Vehicles - StL All Vehicles Volume,Destination,53,FORD,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),13935
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),125698
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),17954
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),37976
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),41764
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),124691
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),20297
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),34859
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),43881
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),120318
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),12016
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),43742
All Vehicles - StL All Vehicles Volume,Destination,55,FRANKLIN,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),34991
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),102581
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),15887
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),31185
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),34311
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),101565
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),17580
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),27648
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),36359
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),98184
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),11242
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),38333
All Vehicles - StL All Vehicles Volume,Destination,57,FULTON,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),27771
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),15112
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),2723
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),4445
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),4854
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),15022
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3137
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),3997
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),5116
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),14263
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),1652
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),5193
All Vehicles - StL All Vehicles Volume,Destination,59,GALLATIN,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),4077
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),26061
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),4031
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),7508
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),8595
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),25755
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),4431
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),6750
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),9080
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),25017
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),2884
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),8976
All Vehicles - StL All Vehicles Volume,Destination,61,GREENE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),7151
All Vehicles - StL All Vehicles Volume,Destination,63,GRUNDY,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),179347
All Vehicles - StL All Vehicles Volume,Destination,63,GRUNDY,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),30659
All Vehicles - StL All Vehicles Volume,Destination,63,GRUNDY,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),53014
